STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-17,74,55
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-18,77,54
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-19,85,64
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-20,76,56
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-21,73,55
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-22,76,58
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-23,66,56
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-24,68,53
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-25,68,57
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-26,74,57
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-27,71,61
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-28,70,59
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-29,69,61
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-30,73,56
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-07-31,73,55
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-01,,55
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-02,,56
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-03,,60
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-04,,60
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-05,,
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-06,,48
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-07,,48
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-08,,57
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-09,,
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-10,,49
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-11,,54
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-12,,
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-13,,50
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-14,,51
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-15,,56
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-16,,53
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-17,,54
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-18,,
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-19,,
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-20,,53
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-21,,52
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-22,,53
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-23,,55
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-24,,
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-25,,50
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-26,,50
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-27,,52
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-28,,51
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-29,,54
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-30,,
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-08-31,,
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-09-01,,49
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-09-02,,46
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-09-03,,42
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-09-04,,47
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-09-05,,59
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-09-06,,
NLM00006260,"DE BILT 1, NL",52.1014,5.1867,2,2017-09-07,,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-01,64,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-02,64,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-03,62,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-04,62,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-06,64,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-07,68,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-09,63,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-10,63,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-11,61,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-12,63,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-13,61,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-14,60,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-15,65,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-17,59,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-18,68,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-19,69,58
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-20,66,56
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-21,66,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-22,66,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-23,66,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-24,70,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-27,92,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-28,56,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-29,56,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-09-30,57,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-01,63,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-02,63,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-03,61,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-04,63,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-05,62,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-06,65,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-07,84,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-08,77,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-11,65,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-12,60,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-13,63,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-14,62,59
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-15,63,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-16,63,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-17,63,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-18,64,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-19,72,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-20,66,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-21,63,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-22,62,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-25,66,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-26,67,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-27,67,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-28,63,59
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-29,63,60
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-30,62,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-10-31,62,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-01,62,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-02,70,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-03,74,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-04,70,56
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-05,70,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-06,62,58
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-07,69,56
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-08,72,57
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-09,75,57
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-10,75,56
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-11,78,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-12,58,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-13,68,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-14,61,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-15,61,44
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-16,58,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-17,59,45
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-18,66,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-20,60,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-22,63,45
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-23,64,47
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-25,59,46
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-26,57,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-27,56,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-11-28,59,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-01,66,44
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-02,64,44
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-04,60,43
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-05,63,41
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-06,56,41
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-07,51,42
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-08,59,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-09,57,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-10,59,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-11,55,46
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-12,56,46
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-14,59,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-16,60,46
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-17,51,37
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-18,54,36
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-20,59,37
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-21,65,46
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-22,62,42
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-23,54,43
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-27,62,38
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-28,61,37
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2016-12-30,61,46
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-02,55,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-03,54,47
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-04,56,47
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-05,56,40
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-06,54,41
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-07,58,43
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-10,60,43
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-11,57,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-12,57,41
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-13,59,37
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-14,59,20
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-15,59,45
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-16,59,45
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-18,56,44
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-20,60,45
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-21,57,46
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-01-22,61,41
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-01,56,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-02,59,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-03,59,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-04,56,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-05,58,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-06,58,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-07,,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-08,,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-09,,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-10,,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-11,,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-12,,45
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-13,,45
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-14,,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-16,63,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-17,58,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-18,58,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-20,57,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-24,59,40
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-25,56,40
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-26,55,40
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-02-27,56,40
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-01,58,42
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-02,65,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-03,67,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-05,55,45
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-06,58,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-07,60,42
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-09,60,42
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-10,60,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-11,60,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-12,61,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-13,77,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-14,74,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-15,74,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-16,70,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-17,70,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-18,61,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-19,61,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-20,60,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-21,60,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-22,59,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-23,56,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-24,57,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-25,57,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-26,60,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-27,60,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-28,68,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-03-30,69,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-01,61,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-03,60,47
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-04,58,47
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-05,62,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-06,62,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-07,68,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-10,62,43
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-11,62,43
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-12,60,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-13,59,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-14,57,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-15,65,45
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-16,59,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-17,57,54
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-18,59,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-19,62,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-20,62,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-21,62,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-22,64,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-23,61,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-25,57,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-26,57,32
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-27,57,34
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-28,59,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-29,68,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-04-30,68,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-05,68,35
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-06,55,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-08,58,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-09,59,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-10,57,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-11,58,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-12,56,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-13,55,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-14,56,47
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-16,58,53
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-17,56,55
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-18,58,48
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-19,57,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-20,61,49
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-21,59,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-23,56,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-24,57,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-25,59,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-26,62,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-27,61,50
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-28,57,52
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-29,56,51
USC00047767,"SAN FRANCISCO OCEANSIDE, CA US",37.728,-122.5052,2.4,2017-05-30,55,51
